Episode,Winner,Duration,RemainingHealth
9144,Player2,231649.10,40
9149,Player2,231749.00,80
9150,Player2,231774.40,20
9152,Player2,231802.40,60
9153,Player2,231815.70,60
9154,Player2,231830.70,40
9155,Player2,231845.40,60
9156,Player2,231865.40,20
9157,Player2,231876.00,60
9158,Player2,231893.30,60
9159,Player2,231908.00,40
9163,Player2,231965.30,20
9165,Player2,232016.70,40
9166,Player2,232036.70,100
9170,Player2,232126.10,40
9174,Player2,232204.70,60
9176,Player2,232232.70,20
9178,Player2,232276.80,40
9182,Player2,232339.40,80
9185,Player2,232376.70,20
9186,Player2,232418.00,20
9188,Player2,232446.20,60
9192,Player2,232512.70,20
9198,Player2,232628.70,20
9199,Player2,232635.30,60
9200,Player2,232646.00,20
9201,Player2,232671.30,60
9202,Player2,232691.40,60
9203,Player2,232710.00,20
9204,Player2,232739.50,40
9205,Player2,232768.70,40
9207,Player2,232804.70,20
9209,Player2,232830.40,60
9210,Player2,232843.70,20
9212,Player2,232895.70,40
9217,Player2,232971.80,20
9218,Player2,232990.40,80
9219,Player2,233003.70,60
9220,Player2,233022.30,20
9225,Player2,233112.10,40
9226,Player2,233129.30,20
9228,Player2,233152.00,20
9231,Player2,233240.70,20
9235,Player2,233302.40,20
9238,Player2,233354.70,20
9240,Player2,233389.40,20
9243,Player2,233446.70,60
9246,Player2,233492.30,40
9253,Player2,233609.70,40
9255,Player2,233648.30,20
9256,Player2,233656.50,20
9259,Player2,233723.00,20
9263,Player2,233773.70,60
9265,Player2,233803.10,40
9266,Player2,233828.40,20
9268,Player2,233857.70,20
9271,Player2,233892.30,60
9278,Player2,234004.70,20
9280,Player2,234038.10,20
9281,Player2,234049.10,40
9284,Player2,234115.70,80
9285,Player2,234129.00,40
9295,Player2,234301.00,20
9296,Player2,234318.40,20
9297,Player2,234345.00,20
9305,Player2,234473.10,40
9306,Player2,234493.00,20
9312,Player2,234570.70,100
9313,Player2,234586.70,20
9314,Player2,234601.40,40
9322,Player2,234728.30,20
9323,Player2,234739.00,80
9326,Player2,234784.40,60
9327,Player2,234800.70,40
9329,Player2,234839.40,60
9331,Player2,234867.30,20
9332,Player2,234891.80,60
9333,Player2,234910.40,20
9334,Player2,234926.30,80
9341,Player2,235062.40,40
9345,Player2,235111.70,20
9348,Player2,235149.40,20
9352,Player2,235186.70,20
9354,Player2,235225.70,20
9358,Player2,235302.10,60
9361,Player2,235368.70,20
9365,Player2,235439.70,40
9366,Player2,235458.30,40
9371,Player2,235557.30,60
9374,Player2,235628.10,60
9375,Player2,235646.70,20
9376,Player2,235665.50,40
9377,Player2,235685.40,20
9379,Player2,235716.80,40
9380,Player2,235724.70,20
9381,Player2,235746.00,20
9382,Player2,235767.30,60
9385,Player2,235834.00,40
9386,Player2,235844.70,20
9389,Player2,235890.00,80
9390,Player2,235906.40,20
9391,Player2,235938.80,20
9394,Player2,236009.30,20
9405,Player2,236205.30,20
9407,Player2,236261.70,20
9409,Player2,236320.70,40
9411,Player2,236366.10,40
9412,Player2,236380.70,60
9414,Player2,236416.80,40
9415,Player2,236432.90,20
9417,Player2,236468.70,20
9421,Player2,236530.00,20
9429,Player2,236680.00,20
9434,Player2,236758.70,40
9435,Player2,236776.00,20
9436,Player2,236786.70,40
9438,Player2,236804.00,20
9441,Player2,236849.70,40
9442,Player2,236856.50,60
9443,Player2,236867.00,20
9444,Player2,236891.00,60
9448,Player2,236963.00,20
9449,Player2,236984.70,40
9452,Player2,237027.30,40
9453,Player2,237051.50,40
9454,Player2,237066.30,20
9461,Player2,237143.70,40
9463,Player2,237213.10,20
9468,Player2,237314.30,40
9470,Player2,237358.40,20
9473,Player2,237415.70,80
9476,Player2,237478.40,20
9479,Player2,237554.30,60
9481,Player2,237594.40,20
9482,Player2,237615.70,40
9483,Player2,237634.40,20
9485,Player2,237658.40,20
9486,Player2,237679.70,40
9487,Player2,237693.00,40
9490,Player2,237771.80,60
9491,Player2,237789.00,80
9492,Player2,237809.00,40
9494,Player2,237850.70,20
9496,Player2,237889.70,40
9497,Player2,237904.50,60
9499,Player2,237962.00,20
9503,Player2,238018.00,40
9504,Player2,238042.10,20
9508,Player2,238119.30,40
9511,Player2,238147.40,60
9515,Player2,238192.70,40
9516,Player2,238203.30,60
9520,Player2,238242.30,20
9532,Player2,238442.30,40
9533,Player2,238462.40,20
9534,Player2,238478.30,40
9535,Player2,238508.10,20
9536,Player2,238532.00,20
9537,Player2,238545.30,40
9539,Player2,238588.00,20
9540,Player2,238604.00,40
9542,Player2,238639.00,40
9546,Player2,238691.30,20
9549,Player2,238744.70,40
9551,Player2,238796.70,20
9555,Player2,238871.70,40
9560,Player2,238998.70,20
9562,Player2,239030.10,60
9563,Player2,239039.30,100
9564,Player2,239066.00,20
9568,Player2,239139.30,20
9569,Player2,239155.40,40
9570,Player2,239175.30,20
9571,Player2,239192.80,40
9572,Player2,239228.70,20
9574,Player2,239252.70,40
9575,Player2,239276.70,40
9576,Player2,239294.10,20
9580,Player2,239367.40,20
9582,Player2,239397.00,20
9583,Player2,239405.10,20
9590,Player2,239528.50,40
9591,Player2,239544.30,40
9592,Player2,239551.20,60
9597,Player2,239614.00,20
9600,Player2,239675.30,20
9603,Player2,239735.70,20
9604,Player2,239761.00,20
9605,Player2,239778.30,20
9607,Player2,239805.00,20
9613,Player2,239889.30,20
9614,Player2,239913.40,20
9615,Player2,239945.40,20
9616,Player2,239953.40,20
9617,Player2,239962.80,40
9622,Player2,240055.70,40
9624,Player2,240109.10,20
9626,Player2,240138.50,20
9627,Player2,240157.10,80
9630,Player2,240198.40,60
9634,Player2,240278.70,20
9635,Player2,240296.00,80
9636,Player2,240310.70,40
9637,Player2,240321.40,40
9639,Player2,240363.00,60
9643,Player2,240463.80,20
9646,Player2,240516.00,40
9648,Player2,240546.70,40
9650,Player2,240585.70,20
9654,Player2,240663.00,20
9655,Player2,240676.40,40
9658,Player2,240723.00,40
9661,Player2,240764.80,40
9662,Player2,240770.00,60
9665,Player2,240840.70,20
9669,Player2,240926.00,20
9672,Player2,241002.00,20
9673,Player2,241022.00,20
9674,Player2,241036.80,60
9675,Player2,241051.40,60
9676,Player2,241067.30,40
9677,Player2,241080.70,20
9685,Player2,241223.70,40
9689,Player2,241294.00,60
9690,Player2,241324.70,20
9691,Player2,241344.70,80
9693,Player2,241403.40,60
9694,Player2,241422.10,40
9700,Player2,241500.80,20
9702,Player2,241525.00,60
9705,Player2,241575.70,40
9706,Player2,241591.70,60
9709,Player2,241627.70,20
9711,Player2,241657.10,20
9712,Player2,241673.00,40
9714,Player2,241697.00,40
9717,Player2,241776.00,40
9718,Player2,241790.70,40
9721,Player2,241854.70,20
9729,Player2,242012.10,20
9732,Player2,242065.80,20
9733,Player2,242080.50,60
9737,Player2,242148.40,40
9744,Player2,242275.40,20
9745,Player2,242284.80,40
9751,Player2,242364.70,20
9753,Player2,242403.40,20
9754,Player2,242423.30,80
9757,Player2,242462.10,40
9758,Player2,242492.70,20
9759,Player2,242510.20,40
9760,Player2,242532.70,40
9762,Player2,242554.00,20
9765,Player2,242629.00,20
9766,Player2,242645.00,60
9768,Player2,242686.40,20
9770,Player2,242726.30,40
9775,Player2,242820.40,60
9776,Player2,242833.70,20
9777,Player2,242841.70,60
9781,Player2,242923.00,40
9783,Player2,242952.40,40
9785,Player2,242979.10,40
9787,Player2,243039.00,40
9790,Player2,243068.70,20
9793,Player2,243122.00,20
9797,Player2,243205.00,20
9806,Player2,243334.40,40
9807,Player2,243350.50,40
9811,Player2,243416.00,60
9813,Player2,243457.80,80
9814,Player2,243471.00,20
9815,Player2,243479.10,80
9820,Player2,243552.70,60
9822,Player2,243608.70,40
9826,Player2,243682.40,60
9827,Player2,243708.10,60
9834,Player2,243824.00,40
9835,Player2,243840.00,40
9836,Player2,243875.30,60
9837,Player2,243895.40,40
9839,Player2,243916.70,20
9840,Player2,243935.30,40
9843,Player2,244002.00,20
9844,Player2,244015.40,40
9845,Player2,244022.00,60
9846,Player2,244044.70,20
9853,Player2,244166.70,20
9854,Player2,244174.70,20
9856,Player2,244229.70,20
9859,Player2,244293.70,20
9860,Player2,244312.40,40
9862,Player2,244335.00,20
9867,Player2,244431.00,60
9871,Player2,244496.50,20
9874,Player2,244544.50,20
9877,Player2,244592.70,20
9878,Player2,244602.10,60
9892,Player2,244839.80,20
9906,Player2,245108.40,20
9907,Player2,245115.00,40
9908,Player2,245136.40,20
9911,Player2,245188.90,40
9912,Player2,245208.70,40
9919,Player2,245330.30,20
9920,Player2,245350.40,20
9921,Player2,245358.40,20
9922,Player2,245369.00,40
9923,Player2,245390.30,60
9925,Player2,245420.00,40
9927,Player2,245450.80,20
9928,Player2,245476.00,40
9930,Player2,245504.00,40
9935,Player2,245589.40,40
9936,Player2,245600.00,20
9940,Player2,245685.70,20
9941,Player2,245707.00,20
9942,Player2,245723.00,20
9948,Player2,245853.00,40
9952,Player2,245935.70,60
9955,Player2,245994.80,60
9971,Player2,246329.90,20
9973,Player2,246367.40,40
9981,Player2,246498.40,80
9985,Player2,246579.80,20
9986,Player2,246633.00,20
9987,Player2,246651.70,40
9988,Player2,246690.40,20
9989,Player2,246705.00,20
9990,Player2,246723.70,20
9991,Player2,246737.00,60
9993,Player2,246773.30,20
9994,Player2,246799.40,20
9998,Player2,246887.30,40
10003,Player2,246981.40,20
10005,Player2,247050.70,40
10006,Player2,247066.70,60
10007,Player2,247080.10,20
10010,Player2,247141.40,60
10012,Player2,247192.00,20
10015,Player2,247264.00,40
10016,Player2,247285.40,40
10017,Player2,247300.00,40
10018,Player2,247313.30,40
10021,Player2,247421.30,40
10023,Player2,247474.90,20
10024,Player2,247488.00,20
10025,Player2,247506.90,100
10026,Player2,247517.30,60
10027,Player2,247546.70,20
10028,Player2,247560.00,40
10030,Player2,247619.00,80
10040,Player2,247826.00,20
10041,Player2,247840.70,40
10042,Player2,247873.10,20
10043,Player2,247886.40,60
10044,Player2,247901.00,60
10046,Player2,247930.40,20
10048,Player2,247963.70,40
10049,Player2,247977.40,60
10051,Player2,247997.30,20
10053,Player2,248021.30,20
10054,Player2,248038.70,40
10055,Player2,248056.30,40
10057,Player2,248080.40,40
10058,Player2,248107.10,60
10059,Player2,248121.70,60
10060,Player2,248168.40,20
10063,Player2,248203.00,20
10064,Player2,248221.70,20
10065,Player2,248236.40,20
10066,Player2,248252.30,40
10068,Player2,248288.70,40
10076,Player2,248391.40,40
10077,Player2,248411.30,60
10078,Player2,248447.30,20
10079,Player2,248476.70,20
10080,Player2,248500.70,20
10085,Player2,248599.90,20
10086,Player2,248613.00,60
10088,Player2,248661.00,20
10089,Player2,248685.10,40
10090,Player2,248702.30,80
10092,Player2,248731.70,20
10093,Player2,248738.30,60
10098,Player2,248838.40,40
10099,Player2,248854.30,20
10104,Player2,248971.70,20
10105,Player2,248979.70,20
10108,Player2,249038.30,20
10112,Player2,249102.70,40
10114,Player2,249130.70,40
10115,Player2,249159.00,20
10119,Player2,249247.00,40
10120,Player2,249261.70,40
10121,Player2,249283.40,60
10122,Player2,249298.00,20
10123,Player2,249323.40,20
10125,Player2,249348.70,20
10126,Player2,249366.40,40
10127,Player2,249381.00,20
10129,Player2,249421.00,20
10130,Player2,249435.70,40
10134,Player2,249485.70,40
10141,Player2,249595.70,40
10143,Player2,249621.00,20
10147,Player2,249680.00,80
10150,Player2,249717.50,20
10151,Player2,249725.40,40
10152,Player2,249736.20,20
10153,Player2,249752.00,60
10154,Player2,249773.30,20
10161,Player2,249937.10,60
10167,Player2,250091.70,20
10169,Player2,250125.40,20
10170,Player2,250144.00,20
10175,Player2,250237.30,60
10176,Player2,250258.70,40
10177,Player2,250265.60,60
10178,Player2,250279.20,40
10181,Player2,250324.40,60
10185,Player2,250382.00,20
10186,Player2,250395.70,80
10193,Player2,250521.00,20
10195,Player2,250566.70,20
10199,Player2,250637.30,20
10204,Player2,250716.00,20
10210,Player2,250792.00,40
10211,Player2,250809.40,60
10212,Player2,250822.70,20
10213,Player2,250840.00,60
10214,Player2,250865.30,20
10217,Player2,250912.70,20
10219,Player2,250942.10,60
10220,Player2,250952.70,20
10221,Player2,250978.00,40
10222,Player2,250994.10,80
10225,Player2,251041.30,20
10226,Player2,251068.10,20
10229,Player2,251123.30,20
10230,Player2,251142.00,20
10231,Player2,251168.70,60
10232,Player2,251182.00,40
10233,Player2,251206.30,20
10235,Player2,251243.70,20
10236,Player2,251254.30,80
10238,Player2,251299.70,20
10239,Player2,251314.30,20
10241,Player2,251349.00,20
10242,Player2,251385.40,40
10245,Player2,251424.00,60
10247,Player2,251459.00,100
10248,Player2,251476.70,60
10250,Player2,251499.40,80
10254,Player2,251594.00,20
10259,Player2,251678.00,20
10262,Player2,251750.30,40
10265,Player2,251798.30,20
10266,Player2,251817.00,60
10267,Player2,251831.70,40
10268,Player2,251861.00,20
10276,Player2,252013.40,20
10277,Player2,252033.40,20
10278,Player2,252048.00,20
10283,Player2,252128.30,40
10284,Player2,252135.00,60
10285,Player2,252160.40,20
10288,Player2,252221.80,60
10289,Player2,252232.40,40
10292,Player2,252300.40,20
10293,Player2,252309.70,20
10294,Player2,252328.40,20
10298,Player2,252421.70,20
10299,Player2,252443.00,40
10300,Player2,252459.00,40
10305,Player2,252576.70,20
10306,Player2,252586.10,40
10307,Player2,252614.10,20
10308,Player2,252655.30,20
10313,Player2,252739.80,40
10314,Player2,252771.70,20
10315,Player2,252785.30,40
10318,Player2,252857.30,40
10320,Player2,252897.40,20
10322,Player2,252965.70,60
10328,Player2,253075.30,40
10329,Player2,253086.10,20
10330,Player2,253091.30,20
10331,Player2,253098.00,60
10332,Player2,253118.30,40
10333,Player2,253137.00,20
10334,Player2,253145.00,100
10337,Player2,253189.30,20
10340,Player2,253257.40,80
10341,Player2,253274.70,20
10343,Player2,253297.40,60
10344,Player2,253314.70,20
10345,Player2,253333.30,60
10346,Player2,253349.60,40
10347,Player2,253360.00,40
10352,Player2,253425.40,60
10355,Player2,253483.30,20
10356,Player2,253498.00,40
10364,Player2,253631.70,20
10365,Player2,253658.40,20
10366,Player2,253682.50,40
10367,Player2,253689.00,60
10368,Player2,253707.70,20
10372,Player2,253773.40,20
10373,Player2,253792.10,40
10374,Player2,253808.30,20
10379,Player2,253898.00,40
10380,Player2,253911.80,20
10381,Player2,253942.30,20
10387,Player2,254038.30,40
10389,Player2,254067.70,40
10399,Player2,254239.70,40
10400,Player2,254249.40,40
10404,Player2,254332.00,40
10405,Player2,254345.30,20
10410,Player2,254431.00,40
10411,Player2,254457.70,20
10414,Player2,254501.70,20
10419,Player2,254616.50,40
10420,Player2,254643.00,40
10421,Player2,254659.00,40
10422,Player2,254672.30,40
10423,Player2,254685.80,80
10424,Player2,254705.90,60
10425,Player2,254731.40,20
10427,Player2,254755.40,40
10429,Player2,254791.70,40
10430,Player2,254799.80,60
10431,Player2,254815.70,60
10432,Player2,254829.00,80
10434,Player2,254875.70,20
10435,Player2,254897.00,40
10440,Player2,255030.70,60
10446,Player2,255152.60,40
10447,Player2,255175.00,40
10452,Player2,255256.30,20
10454,Player2,255292.70,20
10459,Player2,255411.70,40
10462,Player2,255469.70,40
10463,Player2,255485.70,20
10472,Player2,255620.80,20
10473,Player2,255648.70,60
10477,Player2,255692.70,60
10478,Player2,255706.00,20
10482,Player2,255790.10,20
10493,Player2,255996.00,40
10495,Player2,256030.80,40
10497,Player2,256057.30,20
10498,Player2,256074.70,40
10499,Player2,256092.00,40
10502,Player2,256133.30,100
10503,Player2,256149.70,40
10505,Player2,256185.70,20
10509,Player2,256244.80,20
10510,Player2,256264.70,20
10514,Player2,256335.40,20
10515,Player2,256380.00,20
10518,Player2,256430.00,20
10520,Player2,256463.30,20
10529,Player2,256603.70,60
10530,Player2,256618.30,20
10531,Player2,256642.50,20
10532,Player2,256670.50,40
10533,Player2,256691.80,80
10536,Player2,256733.00,80
10537,Player2,256758.40,60
10538,Player2,256765.00,80
10539,Player2,256783.70,20
10540,Player2,256809.00,40
10543,Player2,256879.50,100
10544,Player2,256906.10,20
10545,Player2,256916.70,60
10546,Player2,256936.70,20
10547,Player2,256946.00,40
10548,Player2,256963.30,20
10550,Player2,256995.80,40
10552,Player2,257019.70,20
10553,Player2,257040.10,60
10556,Player2,257068.30,20
10559,Player2,257119.30,40
10560,Player2,257149.10,60
10561,Player2,257159.70,20
10562,Player2,257181.00,20
10563,Player2,257198.70,40
10564,Player2,257205.40,20
10573,Player2,257359.30,40
10579,Player2,257468.90,20
10580,Player2,257482.30,20
10585,Player2,257557.00,60
10586,Player2,257570.30,20
10589,Player2,257629.00,40
10595,Player2,257723.80,20
10598,Player2,257786.30,20
10599,Player2,257802.70,40
10602,Player2,257840.30,20
10605,Player2,257911.40,60
10606,Player2,257916.70,40
10612,Player2,258008.00,40
10613,Player2,258037.30,20
10617,Player2,258119.00,20
10620,Player2,258187.00,20
10623,Player2,258251.00,40
10625,Player2,258275.30,40
10629,Player2,258328.90,20
10630,Player2,258348.70,40
10631,Player2,258364.70,80
10632,Player2,258389.00,20
10634,Player2,258427.70,20
10636,Player2,258466.70,20
10638,Player2,258517.40,20
10641,Player2,258580.30,20
10643,Player2,258660.40,40
10644,Player2,258679.00,20
10647,Player2,258717.70,20
10649,Player2,258743.00,60
10650,Player2,258762.20,20
10654,Player2,258861.00,20
10660,Player2,258943.70,40
10661,Player2,258973.10,80
10663,Player2,259014.40,40
10667,Player2,259073.50,40
10670,Player2,259132.00,20
10673,Player2,259168.10,60
10674,Player2,259179.00,40
10675,Player2,259200.40,40
10676,Player2,259208.40,100
10677,Player2,259215.00,60
10678,Player2,259243.00,20
10681,Player2,259300.30,20
10684,Player2,259345.70,60
10685,Player2,259355.00,20
10690,Player2,259455.00,80
10695,Player2,259574.00,20
10697,Player2,259630.00,20
10698,Player2,259647.40,60
10699,Player2,259666.00,20
10700,Player2,259674.10,20
10702,Player2,259716.70,20
10704,Player2,259764.70,40
10705,Player2,259795.30,20
10706,Player2,259812.80,40
10707,Player2,259844.80,40
10708,Player2,259854.00,20
10710,Player2,259928.80,20
10712,Player2,259958.00,40
10716,Player2,260015.30,20
10717,Player2,260034.00,20
10718,Player2,260055.40,40
10719,Player2,260070.10,60
10720,Player2,260099.30,40
10722,Player2,260143.40,40
10724,Player2,260174.00,20
10726,Player2,260215.30,20
10727,Player2,260232.70,40
10728,Player2,260251.40,20
10730,Player2,260274.10,20
10734,Player2,260373.00,20
10735,Player2,260386.60,20
10736,Player2,260403.70,20
10738,Player2,260450.40,40
10739,Player2,260467.70,60
10740,Player2,260498.30,60
10741,Player2,260509.10,80
10742,Player2,260539.70,40
10748,Player2,260631.70,80
10749,Player2,260638.40,20
10753,Player2,260709.10,40
10754,Player2,260726.30,20
10755,Player2,260739.70,20
10757,Player2,260773.00,60
10759,Player2,260817.00,60
10761,Player2,260853.10,40
10764,Player2,260905.10,20
10765,Player2,260919.70,80
10769,Player2,260983.70,20
10770,Player2,260998.40,20
10771,Player2,261017.00,60
10773,Player2,261050.30,20
10778,Player2,261125.00,20
10779,Player2,261153.40,20
10783,Player2,261273.70,20
10785,Player2,261308.70,60
10792,Player2,261454.40,20
10799,Player2,261558.40,40
10805,Player2,261654.70,60
10806,Player2,261665.40,20
10808,Player2,261694.70,60
10809,Player2,261726.80,60
10812,Player2,261773.40,60
10814,Player2,261801.40,20
10818,Player2,261897.40,40
10819,Player2,261918.70,40
10820,Player2,261932.10,20
10825,Player2,262037.70,20
10831,Player2,262139.20,40
10832,Player2,262148.50,20
10836,Player2,262221.00,80
10838,Player2,262265.00,20
10839,Player2,262285.00,60
10842,Player2,262350.30,20
10843,Player2,262374.40,60
10845,Player2,262421.00,40
10847,Player2,262466.30,20
10848,Player2,262475.70,60
10854,Player2,262605.70,40
10860,Player2,262688.30,20
10867,Player2,262796.30,20
10868,Player2,262805.80,60
10872,Player2,262869.70,40
10878,Player2,262963.10,60
10881,Player2,263002.00,60
10884,Player2,263050.00,40
10886,Player2,263091.70,80
10887,Player2,263105.00,40
10888,Player2,263121.00,20
10891,Player2,263187.70,60
10894,Player2,263233.30,20
10895,Player2,263250.70,40
10896,Player2,263264.00,40
10899,Player2,263313.30,40
10902,Player2,263352.10,20
10904,Player2,263376.00,20
10906,Player2,263409.30,20
10908,Player2,263470.80,60
10912,Player2,263521.70,40
10913,Player2,263531.00,60
10923,Player2,263744.30,20
10925,Player2,263775.00,20
10926,Player2,263789.80,60
10929,Player2,263866.70,20
10931,Player2,263901.30,20
10933,Player2,263938.70,20
10936,Player2,263993.60,20
10937,Player2,264010.10,20
10939,Player2,264046.00,20
10941,Player2,264060.40,40
10945,Player2,264123.00,40
10948,Player2,264172.30,20
10952,Player2,264220.70,40
10954,Player2,264255.30,40
10955,Player2,264292.70,40
10957,Player2,264315.40,40
10959,Player2,264342.00,20
10963,Player2,264414.00,40
10964,Player2,264423.40,40
10965,Player2,264430.00,60
10966,Player2,264444.90,20
10976,Player2,264598.30,100
10979,Player2,264634.80,20
10981,Player2,264657.40,20
10982,Player2,264670.70,40
10988,Player2,264770.70,60
10989,Player2,264786.70,20
10992,Player2,264835.50,40
10997,Player2,264931.30,60
10999,Player2,264962.00,40
11001,Player2,265001.00,80
11005,Player2,265073.00,20
11009,Player2,265144.10,40
11013,Player2,265226.00,20
11016,Player2,265300.70,20
11017,Player2,265316.70,20
11019,Player2,265348.70,20
11020,Player2,265363.30,40
11025,Player2,265477.00,20
11028,Player2,265530.70,40
11029,Player2,265552.00,40
11037,Player2,265683.00,20
11041,Player2,265739.10,40
11042,Player2,265757.70,40
11044,Player2,265791.30,20
11046,Player2,265827.40,20
11048,Player2,265847.40,60
11049,Player2,265864.70,40
11051,Player2,265891.30,40
11052,Player2,265908.80,20
11053,Player2,265940.70,20
11054,Player2,265961.00,60
11056,Player2,265999.70,20
11057,Player2,266018.30,20
11058,Player2,266046.70,20
11059,Player2,266061.30,20
11060,Player2,266085.30,20
11062,Player2,266124.00,20
11065,Player2,266161.30,40
11066,Player2,266181.70,20
11071,Player2,266281.30,20
11072,Player2,266297.70,40
11074,Player2,266344.70,20
11075,Player2,266363.30,60
11087,Player2,266544.70,20
11088,Player2,266563.50,20
11093,Player2,266650.30,20
11096,Player2,266692.10,60
11097,Player2,266698.70,40
11098,Player2,266730.80,20
11103,Player2,266848.30,20
11109,Player2,267017.00,20
11110,Player2,267027.80,20
11111,Player2,267054.30,20
11112,Player2,267075.90,60
11113,Player2,267101.10,20
11114,Player2,267126.40,40
11115,Player2,267135.70,80
11116,Player2,267157.10,80
11117,Player2,267183.80,20
11118,Player2,267197.10,20
11119,Player2,267211.70,40
11120,Player2,267229.00,40
11122,Player2,267274.30,40
11123,Player2,267291.70,80
11129,Player2,267402.70,60
11132,Player2,267463.00,60
11133,Player2,267477.80,80
11134,Player2,267496.30,60
11138,Player2,267559.30,40
11139,Player2,267566.10,80
11143,Player2,267610.50,60
11145,Player2,267638.80,60
11148,Player2,267685.30,60
11149,Player2,267692.00,80
11153,Player2,267756.20,40
11154,Player2,267773.40,20
11160,Player2,267918.70,20
11162,Player2,267966.80,20
11165,Player2,268030.70,20
11166,Player2,268049.30,20
11167,Player2,268069.30,60
11169,Player2,268118.70,20
11174,Player2,268248.30,40
11176,Player2,268269.70,20
11177,Player2,268295.00,60
11180,Player2,268363.00,20
11183,Player2,268425.70,40
11185,Player2,268456.40,20
11187,Player2,268488.30,40
11188,Player2,268507.10,20
11190,Player2,268558.00,80
11191,Player2,268572.80,20
11192,Player2,268583.30,60
11193,Player2,268599.30,80
11195,Player2,268622.00,20
11198,Player2,268662.00,20
11206,Player2,268809.00,60
11211,Player2,268878.40,20
11212,Player2,268889.00,40
11213,Player2,268909.10,60
11216,Player2,268969.50,40
11218,Player2,269010.80,60
11219,Player2,269024.00,20
11220,Player2,269040.00,60
11221,Player2,269069.40,40
11223,Player2,269104.30,60
11224,Player2,269128.30,20
11225,Player2,269160.30,20
11227,Player2,269220.30,20
11229,Player2,269257.70,40
11230,Player2,269281.70,20
11231,Player2,269304.30,20
11232,Player2,269333.70,60
11234,Player2,269367.00,20
11237,Player2,269435.10,60
11241,Player2,269481.70,80
11246,Player2,269561.70,20
11247,Player2,269583.10,80
11248,Player2,269599.00,20
11250,Player2,269640.30,20
11252,Player2,269671.10,20
11256,Player2,269756.70,20
11257,Player2,269782.00,20
11258,Player2,269810.10,20
11262,Player2,269891.50,60
11263,Player2,269898.00,20
11266,Player2,269961.10,20
11267,Player2,269982.30,20
11273,Player2,270068.40,20
11274,Player2,270085.70,40
11279,Player2,270169.10,60
11283,Player2,270271.90,20
11284,Player2,270282.70,40
11292,Player2,270388.70,20
11298,Player2,270503.70,20
11301,Player2,270546.30,20
11302,Player2,270563.80,80
11305,Player2,270609.00,40
11306,Player2,270619.90,40
11311,Player2,270726.80,20
11313,Player2,270765.70,60
11314,Player2,270784.30,20
11320,Player2,270892.30,60
11321,Player2,270919.00,20
11323,Player2,270951.10,20
11324,Player2,270972.80,20
11325,Player2,270998.00,40
11326,Player2,271012.70,60
11329,Player2,271039.30,40
11330,Player2,271046.10,40
11331,Player2,271066.20,20
11334,Player2,271124.00,20
11335,Player2,271144.30,60
11339,Player2,271221.80,40
11343,Player2,271289.70,20
11344,Player2,271321.80,40
11345,Player2,271339.00,20
11346,Player2,271356.30,40
11352,Player2,271448.50,60
11356,Player2,271523.00,20
11359,Player2,271606.10,20
11361,Player2,271640.70,20
11363,Player2,271691.60,60
11364,Player2,271704.70,40
11365,Player2,271722.00,20
11377,Player2,271985.00,40
11381,Player2,272062.80,60
11382,Player2,272069.30,20
11384,Player2,272134.80,20
11385,Player2,272157.30,40
11388,Player2,272233.30,40
11393,Player2,272301.70,60
11394,Player2,272328.60,20
11397,Player2,272384.70,20
11398,Player2,272410.30,20
11401,Player2,272453.30,20
11406,Player2,272565.30,40
11407,Player2,272582.70,20
11414,Player2,272668.00,20
11418,Player2,272718.80,20
11422,Player2,272789.40,60
11424,Player2,272828.00,20
11425,Player2,272843.40,100
11426,Player2,272865.10,20
11427,Player2,272890.30,20
11429,Player2,272915.80,40
11430,Player2,272930.40,20
11431,Player2,272937.00,40
11432,Player2,272970.30,40
11433,Player2,273001.70,40
11434,Player2,273020.40,40
11435,Player2,273027.00,20
11436,Player2,273055.00,60
11438,Player2,273084.30,40
11439,Player2,273108.30,40
11440,Player2,273115.00,20
11441,Player2,273129.80,80
11442,Player2,273148.50,40
11443,Player2,273157.70,40
11447,Player2,273244.50,20
11449,Player2,273293.70,20
11451,Player2,273349.70,20
11452,Player2,273373.70,20
11454,Player2,273406.00,20
11458,Player2,273476.70,40
11461,Player2,273555.70,20
11471,Player2,273714.30,40
11473,Player2,273734.40,60
11474,Player2,273742.30,20
11478,Player2,273803.70,20
11481,Player2,273866.40,40
11482,Player2,273879.90,40
11484,Player2,273906.80,20
11487,Player2,273961.40,40
11499,Player2,274169.50,40
11501,Player2,274190.70,20
11502,Player2,274206.90,60
11505,Player2,274261.30,40
11506,Player2,274285.60,20
11513,Player2,274412.30,40
11514,Player2,274427.00,40
11515,Player2,274447.30,20
11517,Player2,274471.30,40
11518,Player2,274498.30,20
11521,Player2,274549.00,20
11522,Player2,274557.00,80
11524,Player2,274609.00,40
11529,Player2,274737.40,20
11530,Player2,274766.70,20
11531,Player2,274785.40,80
11536,Player2,274884.10,40
11537,Player2,274916.10,40
11538,Player2,274945.40,20
11539,Player2,274970.70,20
11540,Player2,274992.00,40
11543,Player2,275025.30,20
11549,Player2,275148.00,40
11552,Player2,275208.70,20
11553,Player2,275226.00,80
11554,Player2,275236.70,20
11557,Player2,275307.40,20
11560,Player2,275373.10,60
11567,Player2,275505.40,40
11568,Player2,275532.00,40
11575,Player2,275650.00,20
11578,Player2,275731.70,60
